M,43.056667,74.44
MB,42.853333,71.303333
LOXG,46.991067,15.439628
BZO,46.46365,11.321881
GBG,46.886989,15.800319
GRZ,46.955367,15.449431
GRZ,46.920656,15.458953
KFT,46.597583,14.562319
KW,46.667475,14.218253
LIYW,46.031889,12.596472
AVI,46.027867,12.586881
AVI,45.924331,12.428531
BRZ,45.42365,14.3454
DOL,46.084139,14.778575
ILB,45.565586,14.170864
ILB,45.564467,14.171967
ISA,45.6875,12.116944
ISA,45.698611,12.228333
IZA,45.734942,16.05345
KAM,46.105,14.675464
KO,45.334636,14.446764
MEL,45.654589,15.318236
MG,46.173231,14.555944
CHI,45.071222,12.281442
CHI,45.071806,12.281389
ET37,47.623806,12.964642
INN,47.230008,11.401875
AO,47.081667,20.211667
BKS,46.799975,21.073878
BKS,46.795067,21.078053
BUG,46.67765,19.681733
BUG,46.677467,19.682294
G,46.260586,20.090678
K,46.413003,17.911411
ARD,46.184072,21.143622
ARD,46.183992,21.1449
CE,45.528425,18.56005
CRS,45.442883,22.163289
DAK,45.420833,20.4275
BLK,45.095278,17.258056
IA,45.043083,20.073111
A,47.455047,19.2105
BL,47.488986,19.1862
BR,47.376814,19.368225
BUD,47.450444,19.249442
C,47.345528,17.511717
CP,47.320211,17.525297
DC,47.456719,21.563028
DU,47.30905,19.024344
GYR,47.659106,17.724353
GYR,47.660047,17.717919
HA,47.49085,19.149444
HM,47.405417,19.290633
JBR,47.493758,19.894619
L,47.451775,19.247283
M,47.423956,19.26075
B,48.150744,17.242697
C,48.608142,17.822264
CN,48.570764,17.808372
D,48.18635,17.236189
JAN,48.178611,17.544722
KE,48.588114,21.215069
DBV,48.858067,18.799408
KNE,49.046486,17.452153
KSC,48.683089,21.248167
KRW,50.09565,19.912806
L,50.081878,19.814606
CK,49.407081,17.339208
GT,49.193056,17.517778
HLV,49.322853,17.528397
JAB,49.482903,19.678606
JAB,49.476642,19.693972
KUN,49.113922,17.501397
MGD,-13.262139,-64.075017
MH,71.034417,27.829778
MHN,39.863514,4.217194
MI,-45.871383,170.320153
MI,46.462753,15.703061
MIS,32.316667,15.066667
MJL,-23.109167,-70.443056
MJV,39.435186,2.758294
MK,25.387361,97.356167
MKA,25.350694,97.2795
MLA,41.129594,0.165244
MLG,-35.486111,-69.578611
MLY,-26.744722,152.761389
MN,39.836483,4.213286
MN,43.051667,74.405
MK,42.033333,68.2
MHL,-3.268611,-79.963889
MHV,-3.295,-79.944167
MNA,30.558611,2.861667
MNR,47.334717,19.405458
MNR,47.337814,19.399769
MO,-41.525,-73.096944
MO,-45.496942,167.718322
MOB,46.396983,17.919483
MON,-41.429167,-73.091944
MON,35.754917,10.748056
MOR,-29.497264,149.851558
MOS,35.898611,0.136389
MOS,35.909167,0.137222
MP,-51.824167,-58.471333
MPA,-32.843333,135.148056
MQD,-33.108333,151.139444
MQD,-33.112219,151.139183
MR,25.883903,93.767689
MR,46.371531,15.793244
MRA,-22.194833,-49.929333
MRC,-22.967694,-42.891306
BD,-33.391611,-56.515694
DO,-33.35975,-56.54975
DUR,-33.35625,-56.496056
MP,-33.343167,-56.491167
A,-29.211008,-59.707606
AT,-30.402917,-56.487083
B,-31.438333,-64.275
CAT,-28.583611,-65.746667
CBA,-31.313333,-64.203611
CBA,-31.309722,-64.218889
DIA,-31.301667,-58.004167
ERE,-29.864444,-61.872222
F,-32.882361,-60.779722
GUA,-33.009722,-58.614167
H,-31.286111,-64.207444
ITO,-29.211111,-67.4425
LAR,-29.388611,-66.803611
LAR,-29.382778,-66.7925
LDR,-31.952778,-65.1425
LIB,-29.694722,-57.148056
MCS,-30.266667,-57.638333
MJZ,-32.687778,-62.160833
CON,-23.438419,-57.430597
J,-24.416,-65.08325
JUJ,-24.393611,-65.092778
C,-27.428222,-58.758861
CRR,-27.437222,-58.761667
D,-27.785,-64.321667
ASU,-25.235833,-57.513056
F,-26.232444,-58.238389
FSA,-26.210278,-58.224722
ITA,-24.736111,-60.543889
L,-24.863589,-65.497356
